Name,Address,Latitude,Longitude,Rating,Total Ratings,Place ID,Types,geometry,neighbourhood,neighbourhood_group,Popularity,Normalized Popularity
Panorámica de Manhattan,"65 Plymouth St, Brooklyn, NY 11201, United States",40.7044013,-73.99054989999999,4.9,13.0,ChIJMZx9QwVbwokRGYD-5K3HXOk,"tourist_attraction, point_of_interest, establishment",POINT (-73.99054989999999 40.7044013),DUMBO,Brooklyn,4.116643626610946,0.31328836445899694
Harbor View Lawn,"80 Furman St, Brooklyn, NY 11201, United States",40.70165679999999,-73.9972614,4.9,108.0,ChIJC-c4nzlawokR_rgJJj28R94,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9972614 40.70165679999999),Brooklyn Heights,Brooklyn,4.268518841859844,0.4392102143682303
Brooklyn Bridge cinematic photo walk,"55 Water St, Brooklyn, NY 11201, United States",40.7034191,-73.99160719999999,4.7,10.0,ChIJPXkCjfVbwokRRdrlvhcBFHU,"tourist_attraction, point_of_interest, establishment",POINT (-73.99160719999999 40.7034191),DUMBO,Brooklyn,4.105546511508479,0.30408759223247966
STAIRS TO THE BROOKLYN BRIDGE,"Prospect St, Brooklyn, NY 11201, United States",40.7006999,-73.9897726,4.6,104.0,ChIJg26IWM1bwokR5rB1KFYg3CU,"tourist_attraction, point_of_interest, establishment",POINT (-73.9897726 40.7006999),Downtown Brooklyn,Brooklyn,4.199123935208484,0.3816739336426547
Water Lab,"Brooklyn Bridge Park Greenway, Brooklyn, NY 11201, United States",40.6926845,-74.0014118,4.7,291.0,ChIJV64C9ENawokR5Tc526qeOnw,"tourist_attraction, point_of_interest, establishment",POINT (-74.0014118 40.6926845),Brooklyn Heights,Brooklyn,4.353750716955904,0.5098771455441942
Pier 1 Playground,"102 Furman St, Brooklyn, NY 11201, United States",40.703104,-73.99617959999999,4.7,150.0,ChIJu0aHIjpawokRQKp9Lp5j-dY,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.99617959999999 40.703104),Brooklyn Heights,Brooklyn,4.261981640058879,0.43379012957915897
Walt Whitman Park,"Cadman Plaza E, Brooklyn, NY 11201, United States",40.698217,-73.9893395,4.4,174.0,ChIJkYdgcTZawokR2nfbDnJkehA,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9893395 40.698217),Downtown Brooklyn,Brooklyn,4.187004015308135,0.3716251397554984
Truman Capote's House,"70 Willow St, Brooklyn, NY 11201, United States",40.6990683,-73.9951158,4.3,35.0,ChIJLa0NJDhawokRO-eGAJ65BM8,"tourist_attraction, museum, point_of_interest, establishment",POINT (-73.9951158 40.6990683),Brooklyn Heights,Brooklyn,4.107612068372479,0.30580017411084187
Brooklyn War Memorial,"195 Cadman Plz W, Brooklyn, NY 11201, United States",40.6984595,-73.99067029999999,4.4,219.0,ChIJVXMEQzZawokRsbjWS6ekTwc,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.99067029999999 40.6984595),Downtown Brooklyn,Brooklyn,4.202952133962269,0.3848479463879651
Brooklyn Historical Society DUMBO,"55 Water St, Brooklyn, NY 11201, United States",40.7034876,-73.9916178,4.7,400.0,ChIJCXGrHTFawokR2TU_iNk6gKg,"museum, tourist_attraction, point_of_interest, establishment",POINT (-73.9916178 40.7034876),DUMBO,Brooklyn,4.402013085052843,0.5498921451068763
BKLYN KINGS Mural,"Atlantic Ave, Brooklyn, NY 11207, United States",40.6754792,-73.9020113,0.0,0.0,ChIJ22GrLftdwokRqj41mq9OmYs,"tourist_attraction, point_of_interest, establishment",POINT (-73.9020113 40.6754792),East New York,Brooklyn,4.0899849018621035,0.29118524558542763
Brownsville War Memorial,"Legion St, Brooklyn, NY 11212, United States",40.6687713,-73.91854169999999,0.0,0.0,ChIJLU-3fhxdwokRyNd8EcQ-3g4,"point_of_interest, establishment",POINT (-73.91854169999999 40.6687713),Brownsville,Brooklyn,4.0899849018621035,0.29118524558542763
Thomas Boyland Park,"Furman Ave & Broadway, 9 Aberdeen St, Brooklyn, NY 11207, United States",40.6814551,-73.90731939999999,4.4,94.0,ChIJQXMAO0FcwokRSsTK6zcUnZQ,"park, point_of_interest, establishment",POINT (-73.90731939999999 40.6814551),Bushwick,Brooklyn,4.151206370822108,0.3419448156243609
Bushwick,"Bushwick, Brooklyn, NY, USA",40.6957755,-73.9170604,,,ChIJU4RFqhFcwokRfMbASZnIKYs,"neighborhood, political",POINT (-73.9170604 40.6957755),Bushwick,Brooklyn,,
Canarsie Pier,"J4H8+H2, Canarsie Veterans Cir, Brooklyn, NY 11236, United States",40.6288773,-73.8841545,4.4,4028.0,ChIJe_oomSldwokR_HjC0d6N7Rs,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.8841545 40.6288773),Canarsie,Brooklyn,4.373146084469688,0.5259581140748568
Canarsie Park,"Seaview Ave &, Remsen Ave, 11236, United States",40.6277696,-73.89508649999999,4.4,3437.0,ChIJe6Gxc9RcwokR3nmTlX2LMIk,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.89508649999999 40.6277696),Canarsie,Brooklyn,4.368990372482672,0.5225125555600101
Pop Smoke Mural,"8125 Flatlands Ave, Brooklyn, NY 11236, United States",40.6365372,-73.9120694,5.0,106.0,ChIJtSe-NW9dwokRUdHBTkx3hsA,"tourist_attraction, point_of_interest, establishment",POINT (-73.9120694 40.6365372),Canarsie,Brooklyn,4.287652115801893,0.4550738774791235
The Wyckoff House Museum,"5816 Clarendon Rd, Brooklyn, NY 11203, United States",40.6443479,-73.92082839999999,4.5,125.0,ChIJ4VNMVbxcwokRpAMEViT03RM,"museum, tourist_attraction, park, point_of_interest, establishment",POINT (-73.92082839999999 40.6443479),East Flatbush,Brooklyn,4.191073436905963,0.37499915371043707
Fresh Creek Nature Preserve,"E 108th St, Brooklyn, NY 11239, United States",40.6443269,-73.8855623,4.3,248.0,ChIJI7lWGh9dwokRj0ZmCq0zAc8,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.8855623 40.6443269),East New York,Brooklyn,4.172657511922735,0.3597302545824436
Curtis Playground,"Foster Ave. between E. 81 St. and E. 82 St, Brooklyn, NY 11236, United States",40.6408594,-73.9174278,4.1,155.0,ChIJQ316Q7lcwokR0l-UnZ7B0eg,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9174278 40.6408594),Canarsie,Brooklyn,4.0928756657566545,0.2935820180716831
Hendrick I. Lott House,"1940 E 36th St, Brooklyn, NY 11234, United States",40.6103011,-73.9325837,4.4,65.0,ChIJ81RZMV5DwokRNN0dq51kL2A,"tourist_attraction, point_of_interest, establishment",POINT (-73.9325837 40.6103011),,,4.135065397117055,0.3285621101911821
PS 279 Playground,"1025 E 103rd St, Brooklyn, NY 11236, United States",40.6445647,-73.8933831,4.2,22.0,ChIJbbeOvuBcwokRP1SWMnUaJs8,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.8933831 40.6445647),Canarsie,Brooklyn,4.09597582304783,0.2961524015307265
Canarsie Park Hiking Path,"Brooklyn, NY 11236, United States",40.6261702,-73.8980478,0.0,0.0,ChIJrahfBcddwokRciqVTVJiQPU,"park, point_of_interest, establishment",POINT (-73.8980478 40.6261702),Canarsie,Brooklyn,4.0899849018621035,0.29118524558542763
Connector From Canarsie Park to Belt Parkway Path,"Brooklyn, NY 11236, United States",40.6243663,-73.89789560000001,5.0,1.0,ChIJm7FnGVJdwokROZ_pj5DwjUg,"park, point_of_interest, establishment",POINT (-73.89789560000001 40.6243663),Canarsie,Brooklyn,4.092360920395101,0.2931552355446406
Canarsie Bike/Walk,"Jamaica Bay Greenway, Brooklyn, NY 11236, United States",40.6242406,-73.89440069999999,5.0,2.0,ChIJSYohVGRdwokR_FKN4-U0cpU,"park, point_of_interest, establishment",POINT (-73.89440069999999 40.6242406),Canarsie,Brooklyn,4.094724563831572,0.2951149651394826
Betsy Head Park,"Dumont Ave, Brooklyn, NY 11212, United States",40.6624365,-73.91341080000001,4.1,1500.0,ChIJPXIzPotcwokRHbQm99oqHnU,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.91341080000001 40.6624365),Brownsville,Brooklyn,4.097967179867866,0.29780346312229267
Hidden Hiking Path to North Channel,"Belt Pkwy, Brooklyn, NY 11236, United States",40.624278,-73.8939035,5.0,1.0,ChIJ6V0n0TFdwokR98oVUjn7-dI,"park, point_of_interest, establishment",POINT (-73.8939035 40.624278),Canarsie,Brooklyn,4.092360920395101,0.2931552355446406
Paerdegat Basin Park,"Bergen Ave. &, Avenue U, Brooklyn, NY 11234, United States",40.6240981,-73.9037936,4.3,46.0,ChIJAQAAR8tcwokRkrmyeYL79dE,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9037936 40.6240981),Bergen Beach,Brooklyn,4.112556618017111,0.30989976888145493
Fidler-Wyckoff House Park,"5816 Clarendon Rd, Brooklyn, NY 11203, United States",40.6447327,-73.9207347,4.4,75.0,ChIJ2d8YUrxcwokR3PXmXmKc1T0,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9207347 40.6447327),East Flatbush,Brooklyn,4.140862653197645,0.33336869570856936
Enchanted Echo Grove,"Ralph Avenue &, Ditmas Ave, Brooklyn, NY, United States",40.644722,-73.9201166,0.0,0.0,ChIJYwAFLuddwokRp54yW9eAr88,"park, point_of_interest, establishment",POINT (-73.9201166 40.644722),East Flatbush,Brooklyn,4.0899849018621035,0.29118524558542763
Site of Golden City Amusement Park,"Brooklyn, NY 11236, United States",40.6298136,-73.88829799999999,0.0,0.0,ChIJDyS159NdwokRsrhD80X0hxM,"point_of_interest, establishment",POINT (-73.88829799999999 40.6298136),Canarsie,Brooklyn,4.0899849018621035,0.29118524558542763
Brandy Odom Place,"Unnamed Road, Brooklyn, NY 11236, Brandy Odom Path, Brooklyn, NY 11236, United States",40.63871950000001,-73.8948295,5.0,5.0,ChIJV1VVVdlcwokRCGty0a4CE4g,"park, point_of_interest, establishment",POINT (-73.8948295 40.63871950000001),Canarsie,Brooklyn,4.1017422028716375,0.3009333871148663
Shirley Chisholm State Park,"J4WG+5M, 1750 Granville Payne Ave, Brooklyn, NY 11239, United States",40.64036430000001,-73.8738655,4.6,1404.0,ChIJtw4Y8T5hwokRyk2A1Rwkr_Y,"park, point_of_interest, establishment",POINT (-73.8738655 40.64036430000001),East New York,Brooklyn,4.490915023802533,0.6236019770207407
Prophecy Garden,"Brooklyn, NY 11207, United States",40.6591356,-73.89510270000001,0.0,0.0,ChIJ72N4UvlcwokRZi2o1Y3MKRw,"park, point_of_interest, establishment",POINT (-73.89510270000001 40.6591356),East New York,Brooklyn,4.0899849018621035,0.29118524558542763
Hidden Path to Paerdegat Beach,"Bergen Ave, Brooklyn, NY 11234, United States",40.6210894,-73.9008223,3.0,1.0,ChIJ01sALqJDwokRQyuM6UkDeA8,"park, point_of_interest, establishment",POINT (-73.9008223 40.6210894),Bergen Beach,Brooklyn,4.087138988280218,0.28882565911619673
Breukelen Playground,"875-981 Williams Ave, Brooklyn, NY 11207, United States",40.653591,-73.894334,4.1,78.0,ChIJPy_vrPxcwokR5XLjMNt-Ztw,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.894334 40.653591),East New York,Brooklyn,4.091683114155051,0.2925932569789664
Starrett City Park,"1600 Granville Payne Ave, Brooklyn, NY 11239, United States",40.64404770000001,-73.876909,4.2,168.0,ChIJ88DyfxddwokRLQthJ-FBGVg,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.876909 40.64404770000001),East New York,Brooklyn,4.1235895136569525,0.31904729585975455
Seaview Bike Path,"Seaview Ave, Brooklyn, NY 11236, United States",40.6381591,-73.8828927,4.0,1.0,ChIJgfM6sGZdwokR-o-sii9g9a4,"park, point_of_interest, establishment",POINT (-73.8828927 40.6381591),Canarsie,Brooklyn,4.089749954337659,0.2909904473304183
Wilson Playground,"Ave. K &, 1001 East 100th Street, Brooklyn, NY 11236, United States",40.6424347,-73.8946205,4.1,35.0,ChIJh78vT95dwokR8Od1JjNJ93s,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.8946205 40.6424347),Canarsie,Brooklyn,4.090825497629073,0.29188219520837416
100% Playground,"East 100th Street, Brooklyn, NY 11236, United States",40.6465901,-73.8990554,4.2,119.0,ChIJNwvvtedcwokR-CqHxddTvE8,"park, point_of_interest, establishment",POINT (-73.8990554 40.6465901),Canarsie,Brooklyn,4.116116232557532,0.3128510947258929
Lindower Park,"Strickland Ave, Brooklyn, NY 11234, United States",40.6123076,-73.9113651,4.4,326.0,ChIJy_FkuzhDwokRsB5JkGlLn0w,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9113651 40.6123076),Mill Basin,Brooklyn,4.232731966823903,0.40953881933770386
McGuire Fields,"Bergen Ave, Brooklyn, NY 11234, United States",40.6187957,-73.89888839999999,4.4,169.0,ChIJiQa64S1DwokRIvOZopJDMfs,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.89888839999999 40.6187957),Bergen Beach,Brooklyn,4.1850712023798975,0.37002261771756545
Canarsie Pier BBQ Area,"Brooklyn, NY 11236, United States",40.63012020000001,-73.8840055,4.0,1.0,ChIJGUvHT2pdwokR8YnuIezZRx4,"park, point_of_interest, establishment",POINT (-73.8840055 40.63012020000001),Canarsie,Brooklyn,4.089749954337659,0.2909904473304183
Breukelen Ballfields,"Glenwood Rd, Brooklyn, NY 11207, United States",40.6509784,-73.8914313,4.2,299.0,ChIJo7QFJeNcwokRSvTIwDaRaW4,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.8914313 40.6509784),East New York,Brooklyn,4.138288153467435,0.3312341422326287
Community Garden Canarsie Neighborhood,"9299 Schenck St, Brooklyn, NY 11236, United States",40.6299251,-73.8887242,5.0,2.0,ChIJAXlQN3hdwokRiN9QH87BbB8,"park, point_of_interest, establishment",POINT (-73.8887242 40.6299251),Canarsie,Brooklyn,4.094724563831572,0.2951149651394826
Linden Park,"Linden Blvd. &, Vermont St, Brooklyn, NY 11207, United States",40.6589543,-73.8871125,4.3,1611.0,ChIJzZBlvAFdwokRTXrC3I_f9ds,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.8871125 40.6589543),East New York,Brooklyn,4.25974622805385,0.43193671844475334
Greetings From Redhook Brooklyn Mural,"41 Seabring St, Brooklyn, NY 11231, United States",40.6805981,-74.0066545,0.0,0.0,ChIJL61-5lRbwokRNnMOzr1oKX4,"tourist_attraction, point_of_interest, establishment",POINT (-74.0066545 40.6805981),Red Hook,Brooklyn,4.0899849018621035,0.29118524558542763
Cough Triangle,"Garnet St &, Court St, Brooklyn, NY 11231, United States",40.67446229999999,-73.9998651,3.6,11.0,ChIJqdrNvPZawokRORfvMZTRFkI,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9998651 40.67446229999999),Carroll Gardens,Brooklyn,4.076270311733648,0.2798142884684824
Gowanus Canal Sponge park,"166 2nd St, Brooklyn, NY 11231, United States",40.6768996,-73.99002899999999,4.4,18.0,ChIJqYzFoPhawokRcxlAAqFCdYg,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.99002899999999 40.6768996),Gowanus,Brooklyn,4.103935581278309,0.3027519476091931
Carroll Park,"President St, Brooklyn, NY 11231, United States",40.6810509,-73.9954352,4.4,849.0,ChIJA7Y621lawokR_yJMtSRLPsk,"park, tourist_attraction, point_of_interest, establishment",POINT (-73.9954352 40.6810509),Carroll Gardens,Brooklyn,4.303797101958833,0.4684599096918783
The Amazing Garden,"58 Carroll St, Brooklyn, NY 11231, United States",40.6831139,-74.0034332,4.6,14.0,ChIJ829aiF5awokRt7AG2uxtQ6Y,"park, point_of_interest, establishment",POINT (-74.0034332 40.6831139),Columbia St,Brooklyn,4.1080157386649585,0.3061348627557214
Red Hook Grain Terminal,"Brooklyn, NY, United States",40.6694603,-74.0064972,4.1,18.0,ChIJM9PBcJFbwokRYTOjM3bAwl4,"tourist_attraction, point_of_interest, establishment",POINT (-74.0064972 40.6694603),Red Hook,Brooklyn,4.090435581278308,0.2915589101475587
St. Mary's Playground,"422 Smith St, Brooklyn, NY 11231, United States",40.6765285,-73.9970518,4.4,101.0,ChIJwfYmsfdawokRtSO4nTpTc-0,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.9970518 40.6765285),Carroll Gardens,Brooklyn,4.154812075592803,0.34493435551872953
Carroll Park Memorial,"Carroll St &, Smith St, Brooklyn, NY 11231, United States",40.6810735,-73.9953695,0.0,0.0,ChIJgzDENAhbwokROI6MQur9EEo,"point_of_interest, establishment",POINT (-73.9953695 40.6810735),Carroll Gardens,Brooklyn,4.0899849018621035,0.29118524558542763
South Brooklyn Children's Garden,"204 Columbia St, Brooklyn, NY 11231, United States",40.6852598,-74.00287089999999,4.5,6.0,ChIJX7y-SFxawokRh4WltnhH0wo,"tourist_attraction, park, point_of_interest, establishment",POINT (-74.00287089999999 40.6852598),Columbia St,Brooklyn,4.09632534152403,0.29644219215277356
The Transit Garden,"134 2nd Pl, Brooklyn, NY 11231, United States",40.6790323,-73.99590409999999,4.0,1.0,ChIJH8iXFVhawokRVTCzG9uMKRI,"park, point_of_interest, establishment",POINT (-73.99590409999999 40.6790323),Carroll Gardens,Brooklyn,4.089749954337659,0.2909904473304183
Carroll Gardens,"Carroll Gardens, Brooklyn, NY, USA",40.6795331,-73.9991637,,,ChIJZd-PEVhawokR3JKplgUnNhY,"neighborhood, political",POINT (-73.9991637 40.6795331),Carroll Gardens,Brooklyn,,
Statue City Cruises Liberty State Park,"1 Audrey Zapp Dr, Jersey City, NJ 07305, United States",40.707104,-74.0352297,4.4,760.0,ChIJkZ_JUaFQwokR9K1ImO6OUaU,"tourist_attraction, travel_agency, point_of_interest, establishment",POINT (-74.0352297 40.707104),,,4.296299678206063,0.4622436915488787
Industry City,"220 36th St, Brooklyn, NY 11232, United States",40.6564675,-74.00676059999999,4.6,7243.0,ChIJBzJseMBawokRVfGOLobHpJc,"tourist_attraction, real_estate_agency, point_of_interest, establishment",POINT (-74.00676059999999 40.6564675),Sunset Park,Brooklyn,4.574449079673616,0.6928612227012787
Museum at Eldridge Street,"12 Eldridge St, New York, NY 10002, United States",40.7147337,-73.9935069,4.7,854.0,ChIJORNWYChawokR3nt2Jj4ha-s,"tourist_attraction, museum, point_of_interest, establishment",POINT (-73.9935069 40.7147337),Chinatown,Manhattan,4.5114678256564105,0.6406425904349626
Color Factory - NYC Interactive Art Museum,"251 Spring St, New York, NY 10013, United States",40.725773,-74.0053337,4.5,3737.0,ChIJmamBZtVZwokR6phs86DKbP0,"tourist_attraction, amusement_park, museum, point_of_interest, establishment",POINT (-74.0053337 40.725773),SoHo,Manhattan,4.461974807601681,0.5996072419034134
"New York Chinese Scholar's Garden, Snug Harbor Cultural Center","1000 Richmond Ter, Staten Island, NY 10301, United States",40.642,-74.10427779999999,4.5,618.0,ChIJof-4ERdOwokRtUapVF3kUM8,"tourist_attraction, park, point_of_interest, establishment",POINT (-74.10427779999999 40.642),Randall Manor,Staten Island,4.343374232511324,0.5012738582028422
Fort Greene Park Conservancy,"85 S Oxford St #2, Brooklyn, NY 11217, United States",40.6872119,-73.97335819999999,4.3,14.0,ChIJs1N1krZbwokRtmQyp2OHPNY,"tourist_attraction, point_of_interest, establishment",POINT (-73.97335819999999 40.6872119),Fort Greene,Brooklyn,4.097409678058898,0.2973412306309807
Fort Clinton,"5th Ave, New York, NY 10029, United States",40.7952528,-73.9521144,4.6,51.0,ChIJ28DSihv2wokRe4uvB2t-P_Y,"tourist_attraction, point_of_interest, establishment",POINT (-73.9521144 40.7952528),,,4.150055964229384,0.3409909975437335
Pratt Institute Sculpture Park,"Unnamed Road, Brooklyn, NY 11205, United States",40.6907367,-73.9639907,4.9,34.0,ChIJu9JUHw9bwokRfWJ1WfdlvFw,"museum, tourist_attraction, point_of_interest, establishment",POINT (-73.9639907 40.6907367),Clinton Hill,Brooklyn,4.156188058921451,0.3460752024034809
Frida Mural by Kobra,"360 Prospect Pl, Brooklyn, NY 11238, United States",40.6768611,-73.96475749999999,4.8,8.0,ChIJtbs69E9bwokRoo_EpCN3psU,"tourist_attraction, point_of_interest, establishment",POINT (-73.96475749999999 40.6768611),Prospect Heights,Brooklyn,4.104549314131599,0.30326080204017947
James Forten Playground,"117B Underhill Ave, Brooklyn, NY 11238, United States",40.6767108,-73.96571469999999,4.6,350.0,ChIJwfAMzqZbwokRj7xQGEaMA8A,"tourist_attraction, park, point_of_interest, establishment",POINT (-73.96571469999999 40.6767108),Prospect Heights,Brooklyn,4.333844579933502,0.49337269092136704
Camp Fort Greene,"372 Clinton Ave, Brooklyn, NY 11238, United States",40.687086,-73.9680156,5.0,1.0,ChIJ3ZPBs7tbwokRSiWx0o8k_hU,"park, point_of_interest, establishment",POINT (-73.9680156 40.687086),Clinton Hill,Brooklyn,4.092360920395101,0.2931552355446406
